Return_ID,Order_ID,Issue_Type,Refund_Amount,Status
15528,40231,Damaged,2255,PENDING
15529,22896,Wrong Item,-200,Processed
15530,43516,Missing Item,4987,Rejected
15531,75879,,3431,processed
15532,8522,Wrong Item,-200,Processed
15533,66715,Damaged,1229,processed
15534,30620,Missing Item,2607,processed
15535,58465,Damaged,99999,Processed
15536,26868,Wrong Item,0,Rejected
15537,61158,Wrong Item,3229,PENDING
15538,3699,WRONG,0,Rejected
15539,44345,Late Delivery,0,Rejected
15540,51287,damaged,0,Processed
15541,85777,damaged,2275,PENDING
15542,56232,Missing Item,1065,Rejected
15543,6257,Damaged,99999,Processed
15544,62767,,0,Processed
15545,20127,Wrong Item,3686,processed
15546,6490,,0,Processed
15547,32062,Missing Item,1098,Rejected
15548,90718,Missing Item,-200,Pending
15549,66620,Damaged,-200,Rejected
15550,28365,Wrong Item,3141,Processed
15551,92033,Damaged,0,processed
15552,23735,Wrong Item,2607,Processed
15553,1521,WRONG,4268,processed
15554,88229,Wrong Item,1631,Pending
15555,67481,Missing Item,3567,Processed
15556,3238,Wrong Item,3253,Rejected
15557,72075,WRONG,906,Rejected
15558,9846,,3066,Pending
15559,36944,damaged,1124,Pending
15560,16877,damaged,-200,PENDING
15561,39044,Damaged,99999,Rejected
15562,79391,,99999,processed
15563,99630,damaged,4534,Pending
15564,14570,Missing Item,1350,Pending
15565,53991,damaged,1337,Pending
15566,80943,damaged,99999,Pending
15567,12145,Late Delivery,762,Rejected
15568,45012,damaged,2979,Rejected
15569,42086,damaged,3678,PENDING
15570,50545,WRONG,321,processed
15571,60466,Late Delivery,0,PENDING
15572,65765,Wrong Item,99999,processed
15573,58549,Late Delivery,0,Rejected
15574,31307,Missing Item,0,Pending
15575,84693,,99999,Processed
15576,4209,Late Delivery,3778,Rejected
15577,80664,Damaged,-200,Processed
15578,98295,Late Delivery,-200,Processed
15579,94137,Missing Item,0,Pending
15580,96506,WRONG,99999,Pending
15581,36031,Missing Item,-200,processed
15582,59830,,2758,Processed
15583,7513,Late Delivery,603,Processed
15584,76875,Late Delivery,-200,Rejected
15585,12491,Missing Item,0,Rejected
15586,30559,,4591,processed
15587,89987,Damaged,1768,processed
15588,29146,WRONG,2577,Processed
15589,91305,Late Delivery,4810,Pending
15590,62976,,1895,Processed
15591,85269,Missing Item,841,Pending
15592,73637,WRONG,99999,PENDING
15593,8669,Missing Item,0,Rejected
15594,12688,WRONG,1950,Pending
15595,85496,Damaged,-200,Processed
15596,26923,Wrong Item,4653,Processed
15597,16403,Wrong Item,-200,processed
15598,56949,damaged,1191,Processed
15599,41193,,-200,processed
15600,12832,WRONG,2965,PENDING
15601,80482,Wrong Item,4566,Processed
15602,65093,Missing Item,99999,Rejected
15603,65154,Damaged,3563,Pending
15604,50745,Late Delivery,1956,PENDING
15605,51974,Missing Item,99999,PENDING
15606,50058,,0,PENDING
15607,55663,damaged,0,processed
15608,62673,Missing Item,3728,Processed
15609,35228,damaged,2843,Pending
15610,78334,,2662,PENDING
15611,33737,WRONG,0,processed
15612,87426,Late Delivery,0,Pending
15613,54571,Damaged,4217,PENDING
15614,1917,Wrong Item,4126,Rejected
15615,29717,,1868,Rejected
15616,15745,Wrong Item,1620,PENDING
15617,70883,Late Delivery,4686,Rejected
15618,68967,WRONG,99999,Pending
15619,40234,Wrong Item,-200,Processed
15620,1584,,0,PENDING
15621,61236,,0,Rejected
15622,79694,Missing Item,2929,Rejected
15623,53444,WRONG,-200,PENDING
15624,71670,Damaged,0,Pending
15625,41608,Wrong Item,3597,Pending
15626,79734,WRONG,-200,Rejected
15627,25825,Damaged,2308,PENDING
15628,73293,Late Delivery,4084,Processed
15629,53007,WRONG,528,Pending
15630,95973,Missing Item,1164,Rejected
15631,62487,Late Delivery,3078,Pending
15632,6413,WRONG,2045,Processed
15633,88581,Missing Item,1671,Pending
15634,7368,Wrong Item,0,Pending
15635,5282,,-200,Processed
15636,20491,WRONG,0,PENDING
15637,48448,damaged,0,Rejected
15638,17802,damaged,4501,Processed
15639,74474,damaged,675,Pending
15640,69862,Wrong Item,99999,Rejected
15641,57264,damaged,99999,Pending
15642,81559,damaged,1129,Pending
15643,14112,Wrong Item,189,processed
15644,11152,Damaged,0,PENDING
15645,56859,Late Delivery,2506,Rejected
15646,62449,Missing Item,-200,processed
15647,57249,Wrong Item,99999,processed
15648,13103,Late Delivery,1864,PENDING
15649,80126,damaged,0,PENDING
15650,38741,Damaged,2037,Rejected
15651,8198,Damaged,1880,Pending
15652,52604,damaged,-200,PENDING
15653,47723,Damaged,-200,Processed
15654,62598,damaged,2068,PENDING
15655,78673,Wrong Item,-200,Processed
15656,20330,Wrong Item,0,Processed
15657,75155,,4522,PENDING
15658,13367,Damaged,1814,Pending
15659,95458,Missing Item,99999,Pending
15660,93753,Wrong Item,1975,PENDING
15661,33495,Damaged,307,Rejected
15662,94453,,303,Pending
15663,42887,,2769,Pending
15664,99976,,2585,Processed
15665,26720,,2608,processed
15666,40703,Missing Item,0,PENDING
15667,12589,Missing Item,-200,Rejected
15668,5319,,3165,Pending
15669,5225,Late Delivery,557,PENDING
15670,34261,Wrong Item,1942,PENDING
15671,95841,WRONG,0,PENDING
15672,95097,WRONG,238,PENDING
15673,20015,Damaged,1860,Pending
15674,20828,Late Delivery,0,PENDING
15675,38247,damaged,0,Processed
15676,11642,WRONG,2909,Pending
15677,88842,Wrong Item,-200,PENDING
15678,48861,damaged,755,Rejected
15679,78413,WRONG,1236,Pending
15680,17369,Late Delivery,99999,processed
15681,67347,,1292,Pending
15682,59135,WRONG,4451,processed
15683,30356,,0,Rejected
15684,78751,Wrong Item,0,PENDING
15685,65644,,0,Rejected
15686,75451,Damaged,2356,Processed
15687,7622,Late Delivery,399,Processed
15688,55177,WRONG,870,PENDING
15689,80542,,-200,Rejected
15690,75553,,1341,PENDING
15691,60488,Missing Item,1007,Rejected
15692,99495,Wrong Item,-200,Processed
15693,10032,damaged,99999,Rejected
15694,9881,damaged,1943,processed
15695,21734,Wrong Item,2723,Rejected
15696,95651,Late Delivery,2568,processed
15697,35148,WRONG,-200,Processed
15698,8337,Wrong Item,0,Processed
15699,36794,Damaged,0,PENDING
15700,13783,Late Delivery,2532,processed
15701,94380,WRONG,-200,Rejected
15702,35101,damaged,0,Pending
15703,14636,damaged,2462,Pending
15704,38255,Late Delivery,99999,Rejected
15705,12369,Late Delivery,174,Processed
15706,89421,Damaged,2946,Pending
15707,16878,Wrong Item,-200,Rejected
15708,29390,Late Delivery,-200,processed
15709,18133,Wrong Item,99999,Rejected
15710,53030,Damaged,4408,processed
15711,34910,Damaged,2754,Rejected
15712,52008,WRONG,2515,Processed
15713,15642,Damaged,-200,PENDING
15714,35882,Wrong Item,0,processed
15715,26874,,4470,Pending
15716,99871,WRONG,2987,Rejected
15717,23910,Wrong Item,99999,processed
15718,2416,damaged,99999,processed
15719,45948,Missing Item,4097,Pending
15720,28712,WRONG,1147,Processed
15721,97091,damaged,99999,Pending
15722,80929,Damaged,0,Pending
15723,20196,WRONG,0,PENDING
15724,81632,damaged,-200,Pending
15725,99028,damaged,1831,Pending
15726,51689,,-200,processed
15727,49112,Wrong Item,3375,Processed
15728,42134,Missing Item,1293,Rejected
15729,72023,Damaged,354,Pending
15730,92647,Late Delivery,664,PENDING
15731,18835,,99999,Processed
15732,75911,Wrong Item,0,PENDING
15733,57472,,4269,processed
15734,14960,damaged,0,PENDING
15735,26890,Damaged,2391,PENDING
15736,12009,Wrong Item,445,PENDING
15737,40301,Wrong Item,4689,Pending
15738,69400,,0,PENDING
15739,38980,Damaged,0,Processed
15740,99876,Late Delivery,2236,Pending
15741,19229,damaged,0,processed
15742,92306,Missing Item,337,PENDING
15743,95423,Late Delivery,99999,PENDING
15744,41371,Damaged,0,Rejected
15745,96388,Late Delivery,99999,Pending
15746,72733,damaged,-200,Processed
15747,67861,Damaged,274,processed
15748,20294,,99999,PENDING
15749,34725,Missing Item,3450,Processed
15750,19940,WRONG,-200,Processed
15751,92402,WRONG,0,Pending
15752,20073,Damaged,0,PENDING
15753,46374,Wrong Item,3074,Processed
15754,23485,damaged,4010,Rejected
15755,58328,damaged,3254,Processed
15756,59367,Missing Item,99999,Pending
15757,47521,Late Delivery,0,PENDING
15758,64252,,180,PENDING
15759,21140,damaged,4140,Processed
15760,37763,damaged,277,Rejected
15761,1274,Damaged,99999,PENDING
15762,47202,Missing Item,-200,Rejected
15763,86161,Damaged,2073,Rejected
15764,19370,Wrong Item,3604,PENDING
15765,6899,WRONG,1174,Pending
15766,81421,Wrong Item,0,Rejected
15767,22858,Wrong Item,494,processed
15768,92406,WRONG,1742,processed
15769,92274,WRONG,99999,Processed
15770,16044,WRONG,0,Pending
15771,11348,WRONG,1439,processed
15772,87281,WRONG,1844,Rejected
15773,45786,Late Delivery,1362,Pending
15774,62706,Damaged,4453,Rejected
15775,6450,,4182,Rejected
15776,60211,WRONG,99999,processed
15777,5377,,-200,processed
15778,21366,damaged,2769,processed
15779,49503,,99999,PENDING
15780,13310,Wrong Item,3916,Pending
15781,91676,Late Delivery,4266,Processed
15782,79590,damaged,3803,Pending
15783,47666,Damaged,99999,processed
15784,13827,,99999,processed
15785,25069,Damaged,99999,Rejected
15786,87324,Missing Item,99999,Processed
15787,91009,,2204,Processed
15788,55176,Damaged,0,Rejected
15789,24044,Damaged,3537,Pending
15790,23018,WRONG,191,PENDING
15791,90902,WRONG,982,PENDING
15792,27696,Missing Item,0,Processed
15793,43886,Missing Item,-200,processed
15794,78786,damaged,2131,PENDING
15795,43162,Late Delivery,99999,Rejected
15796,10940,Damaged,-200,Processed
15797,29182,,99999,Processed
15798,23978,Missing Item,99999,processed
15799,15607,,4372,processed
15800,97898,WRONG,4928,processed
15801,23861,Wrong Item,99999,Rejected
15802,50480,Missing Item,-200,Rejected
15803,21216,damaged,1087,Pending
15804,99101,damaged,4324,Processed
15805,11705,damaged,99999,PENDING
15806,15335,Late Delivery,99999,processed
15807,37982,Missing Item,3389,PENDING
15808,84364,WRONG,376,Processed
15809,95666,Missing Item,1632,Processed
15810,46632,damaged,3584,PENDING
15811,43715,,99999,Pending
15812,84428,WRONG,99999,Processed
15813,15510,Damaged,-200,Pending
15814,41481,Late Delivery,2640,Rejected
15815,54531,Late Delivery,99999,Pending
15816,69462,Damaged,99999,Processed
15817,74048,Late Delivery,-200,PENDING
15818,19180,WRONG,-200,PENDING
15819,86468,WRONG,2736,Rejected
15820,10385,Missing Item,0,Pending
15821,27029,Damaged,0,PENDING
15822,34722,Damaged,1170,processed
15823,29039,Wrong Item,651,Rejected
15824,14297,Damaged,99999,Processed
15825,59086,Wrong Item,-200,Rejected
15826,65096,Late Delivery,-200,processed
15827,91578,damaged,1759,PENDING
15828,68515,damaged,-200,processed
15829,51762,Wrong Item,99999,Processed
15830,31795,Late Delivery,765,Rejected
15831,89582,Damaged,0,Rejected
15832,51960,Missing Item,0,Rejected
15833,34802,Late Delivery,4110,Rejected
15834,1695,Damaged,3227,processed
15835,29706,Damaged,4660,Rejected
15836,41328,Wrong Item,99999,processed
15837,73578,damaged,-200,Pending
15838,5790,Late Delivery,1000,Processed
15839,57844,Damaged,99999,PENDING
15840,53663,Damaged,1649,Processed
15841,61159,damaged,4901,PENDING
15842,33040,,0,PENDING
15843,75246,Late Delivery,4358,Pending
15844,38423,Wrong Item,1657,processed
15845,32544,,200,PENDING
15846,80088,Late Delivery,-200,Rejected
15847,90866,Missing Item,3949,processed
15848,64100,Late Delivery,0,Rejected
15849,69996,Late Delivery,-200,Pending
15850,72451,Late Delivery,99999,Pending
15851,20661,Late Delivery,1531,Processed
15852,56294,,0,Pending
15853,55,,136,processed
15854,26831,damaged,1760,Pending
15855,50967,,0,Rejected
15856,66385,,4797,Pending
15857,98059,WRONG,3856,Pending
15858,45976,Missing Item,306,Rejected
15859,14907,Wrong Item,3182,Processed
15860,82652,Damaged,99999,Rejected
15861,38512,Damaged,-200,Pending
15862,55887,Late Delivery,0,processed
15863,18508,Missing Item,2446,Rejected
15864,73767,damaged,99999,PENDING
15865,33384,Damaged,0,Pending
15866,73815,Late Delivery,0,Processed
15867,94043,Missing Item,0,Pending
15868,41384,Wrong Item,-200,Pending
15869,36962,Wrong Item,99999,PENDING
15870,34776,WRONG,4451,Rejected
15871,19018,damaged,2429,Rejected
15872,6177,Damaged,-200,processed
15873,16834,,0,Pending
15874,83881,Late Delivery,3628,Processed
15875,48195,damaged,4318,processed
15876,50205,WRONG,3742,PENDING
15877,43807,Damaged,-200,Processed
15878,5266,Missing Item,237,Pending
15879,63445,damaged,99999,Rejected
15880,35733,Wrong Item,326,Processed
15881,27746,Missing Item,1871,Pending
15882,47127,Missing Item,541,processed
15883,72122,Damaged,0,processed
15884,85608,damaged,1806,Pending
15885,17648,damaged,-200,Rejected
15886,31253,damaged,631,Pending
15887,97876,Damaged,99999,processed
15888,35111,Missing Item,0,PENDING
15889,26343,Missing Item,624,Processed
15890,7193,,3667,Processed
15891,60249,damaged,2560,processed
15892,30123,Missing Item,99999,Processed
15893,31835,Missing Item,858,PENDING
15894,69891,Missing Item,99999,Processed
15895,82588,,1082,Rejected
15896,4246,Late Delivery,0,processed
15897,79099,WRONG,1658,Processed
15898,74787,Late Delivery,99999,Pending
15899,26636,Wrong Item,4901,Pending
15900,12317,,99999,PENDING
15901,31010,Missing Item,99999,PENDING
15902,6823,Damaged,-200,PENDING
15903,43931,WRONG,-200,PENDING
15904,67951,Missing Item,1078,PENDING
15905,14065,Wrong Item,0,Processed
15906,53852,Late Delivery,3045,PENDING
15907,9902,Wrong Item,2443,Pending
15908,800,WRONG,909,processed
15909,66371,Late Delivery,243,Rejected
15910,69275,Wrong Item,-200,PENDING
15911,77221,WRONG,3947,Rejected
15912,82540,damaged,3465,PENDING
15913,60145,Late Delivery,4933,Pending
15914,59233,damaged,0,PENDING
15915,5571,damaged,1360,processed
15916,8981,WRONG,1104,PENDING
15917,56618,WRONG,-200,Pending
15918,51372,,0,Pending
15919,77930,Damaged,4409,Pending
15920,69197,Wrong Item,1103,Pending
15921,34533,,2685,Rejected
15922,26330,damaged,0,PENDING
15923,94734,Missing Item,99999,Processed
15924,39884,Wrong Item,1612,Rejected
15925,16924,Late Delivery,0,Processed
15926,19032,Missing Item,1705,Pending
15927,77751,WRONG,0,Rejected
15928,49750,Wrong Item,-200,Processed
15929,79628,damaged,1834,Rejected
15930,70571,Wrong Item,3671,Pending
15931,12038,Late Delivery,396,Processed
15932,77241,Damaged,727,processed
15933,64636,Missing Item,1435,Pending
15934,83529,Late Delivery,1106,processed
15935,34538,WRONG,99999,PENDING
15936,21748,Wrong Item,2739,PENDING
15937,70543,Late Delivery,2370,processed
15938,38971,Damaged,3176,PENDING
15939,63130,,537,Pending
15940,83650,damaged,2533,Rejected
15941,35236,damaged,4173,Rejected
15942,19736,Missing Item,99999,PENDING
15943,42057,Wrong Item,2916,Pending
15944,6297,WRONG,158,Pending
15945,60142,WRONG,0,Processed
15946,60353,,1755,Pending
15947,52695,Wrong Item,0,Processed
15948,9093,Missing Item,-200,Processed
15949,65668,WRONG,1826,Processed
15950,88654,WRONG,-200,processed
15951,61318,Missing Item,-200,processed
15952,77391,WRONG,1547,PENDING
15953,59159,Damaged,99999,Pending
15954,33738,,3995,processed
15955,16649,Missing Item,4102,PENDING
15956,79061,Missing Item,4542,Processed
15957,53783,Damaged,4972,processed
15958,4426,damaged,2169,Pending
15959,12881,Wrong Item,3765,Processed
15960,92056,Late Delivery,0,Rejected
15961,37283,Wrong Item,1546,Processed
15962,78976,damaged,363,Pending
15963,50886,Wrong Item,2607,Processed
15964,53844,Late Delivery,4900,PENDING
15965,94363,damaged,3262,PENDING
15966,29949,damaged,3444,processed
15967,54598,Missing Item,4966,Processed
15968,41805,,99999,Processed
15969,52866,WRONG,-200,Processed
15970,67697,damaged,0,PENDING
15971,16918,Missing Item,0,PENDING
15972,51098,WRONG,2248,processed
15973,95649,Late Delivery,486,Rejected
15974,51998,,311,processed
15975,42009,Late Delivery,4083,processed
15976,23984,WRONG,4030,Rejected
15977,61750,,174,PENDING
15978,90696,Missing Item,3351,PENDING
15979,91850,WRONG,99999,PENDING
15980,87051,Damaged,-200,processed
15981,20383,Missing Item,3190,Processed
15982,34266,WRONG,4125,processed
15983,47437,WRONG,99999,PENDING
15984,49901,damaged,0,Processed
15985,87767,Late Delivery,488,PENDING
15986,97020,,246,processed
15987,69807,Wrong Item,4230,Rejected
15988,97417,,1156,Pending
15989,29395,Damaged,789,PENDING
15990,49524,Late Delivery,2103,Pending
15991,98309,WRONG,99999,Processed
15992,50988,,111,Pending
15993,27240,WRONG,-200,Pending
15994,54376,damaged,99999,Pending
15995,35766,damaged,508,Rejected
15996,12378,Late Delivery,0,Rejected
15997,82257,Wrong Item,4646,Pending
15998,34564,Missing Item,0,Rejected
15999,58847,Damaged,-200,Rejected
16000,5446,damaged,2190,PENDING
16001,8328,Wrong Item,99999,Processed
16002,12115,Damaged,3846,Pending
16003,35761,Wrong Item,-200,Rejected
16004,41286,WRONG,-200,Rejected
16005,86311,,99999,PENDING
16006,4207,,2033,PENDING
16007,18319,Late Delivery,-200,PENDING
16008,19543,damaged,2858,Pending
16009,74908,Missing Item,3458,Rejected
16010,53000,Late Delivery,2289,processed
16011,97585,Wrong Item,982,Processed
16012,68033,Wrong Item,0,processed
16013,47340,WRONG,99999,Rejected
16014,66588,Wrong Item,4606,PENDING
16015,93399,Damaged,99999,processed
16016,38193,WRONG,1327,PENDING
16017,65927,,0,PENDING
16018,67684,Damaged,99999,Processed
16019,94977,Wrong Item,2015,PENDING
16020,76721,Late Delivery,937,Processed
16021,64609,Late Delivery,0,Rejected
16022,99288,Wrong Item,99999,Processed
16023,96711,damaged,-200,PENDING
16024,41118,WRONG,1495,Processed
16025,46404,Wrong Item,2778,Pending
16026,75013,Damaged,99999,Pending
16027,65848,WRONG,1308,Processed
16028,59230,damaged,-200,Processed
16029,93512,Missing Item,3786,processed
